05fc1068-0f1f-43bb-9c1d-e20f32525966,1000.00,100.00,1
05fc1068-0f1f-43bb-9c1d-e20f32525966,1000.00,100.00,2
05fc1068-0f1f-43bb-9c1d-e20f32525966,1000.00,100.00,3
05fc1068-0f1f-43bb-9c1d-e20f32525966,1000.00,100.00,4
05fc1068-0f1f-43bb-9c1d-e20f32525966,1000.00,100.00,5
05fc1068-0f1f-43bb-9c1d-e20f32525966,1000.00,100.00,6
05fc1068-0f1f-43bb-9c1d-e20f32525966,1000.00,100.00,7
05fc1068-0f1f-43bb-9c1d-e20f32525966,1000.00,100.00,8
05fc1068-0f1f-43bb-9c1d-e20f32525966,1000.00,100.00,9
05fc1068-0f1f-43bb-9c1d-e20f32525966,1000.00,100.00,10
05fc1068-0f1f-43bb-9c1d-e20f32525966,1000.00,100.00,11
05fc1068-0f1f-43bb-9c1d-e20f32525966,1000.00,100.00,12
05fc1068-0f1f-43bb-9c1d-e20f32525966,1000.00,100.00,13
05fc1068-0f1f-43bb-9c1d-e20f32525966,1000.00,100.00,14
05fc1068-0f1f-43bb-9c1d-e20f32525966,1000.00,100.00,15
05fc1068-0f1f-43bb-9c1d-e20f32525966,1000.00,100.00,16
05fc1068-0f1f-43bb-9c1d-e20f32525966,1000.00,100.00,17
0fb393cd-ba2f-45ce-9748-7eb9e3fce74d,10116.00,0.00,3
0fb393cd-ba2f-45ce-9748-7eb9e3fce74d,10116.00,0.00,5
0fb393cd-ba2f-45ce-9748-7eb9e3fce74d,10116.00,0.00,6
0fb393cd-ba2f-45ce-9748-7eb9e3fce74d,10116.00,0.00,7
0fb393cd-ba2f-45ce-9748-7eb9e3fce74d,10116.00,0.00,8
0fb393cd-ba2f-45ce-9748-7eb9e3fce74d,10116.00,0.00,9
0fb393cd-ba2f-45ce-9748-7eb9e3fce74d,10116.00,0.00,10
0fb393cd-ba2f-45ce-9748-7eb9e3fce74d,10116.00,0.00,11
0fb393cd-ba2f-45ce-9748-7eb9e3fce74d,10116.00,0.00,12
0fb393cd-ba2f-45ce-9748-7eb9e3fce74d,10116.00,0.00,13
0fb393cd-ba2f-45ce-9748-7eb9e3fce74d,10116.00,0.00,14
0fb393cd-ba2f-45ce-9748-7eb9e3fce74d,10116.00,0.00,15
0fb393cd-ba2f-45ce-9748-7eb9e3fce74d,10116.00,0.00,16
0fb393cd-ba2f-45ce-9748-7eb9e3fce74d,10116.00,0.00,17
0fb393cd-ba2f-45ce-9748-7eb9e3fce74d,10116.00,1000.00,1
0fb393cd-ba2f-45ce-9748-7eb9e3fce74d,10116.00,1000.00,2
0fb393cd-ba2f-45ce-9748-7eb9e3fce74d,10116.00,1000.00,4
300d968d-da55-4bec-825b-bc9a5e838863,1000.00,0.00,4
300d968d-da55-4bec-825b-bc9a5e838863,1000.00,100.00,1
300d968d-da55-4bec-825b-bc9a5e838863,1000.00,100.00,2
300d968d-da55-4bec-825b-bc9a5e838863,1000.00,100.00,3
300d968d-da55-4bec-825b-bc9a5e838863,1000.00,100.00,5
300d968d-da55-4bec-825b-bc9a5e838863,1000.00,100.00,6
300d968d-da55-4bec-825b-bc9a5e838863,1000.00,100.00,7
300d968d-da55-4bec-825b-bc9a5e838863,1000.00,100.00,8
300d968d-da55-4bec-825b-bc9a5e838863,1000.00,100.00,9
300d968d-da55-4bec-825b-bc9a5e838863,1000.00,100.00,10
300d968d-da55-4bec-825b-bc9a5e838863,1000.00,100.00,11
300d968d-da55-4bec-825b-bc9a5e838863,1000.00,100.00,12
300d968d-da55-4bec-825b-bc9a5e838863,1000.00,100.00,13
300d968d-da55-4bec-825b-bc9a5e838863,1000.00,100.00,14
300d968d-da55-4bec-825b-bc9a5e838863,1000.00,100.00,15
300d968d-da55-4bec-825b-bc9a5e838863,1000.00,100.00,16
300d968d-da55-4bec-825b-bc9a5e838863,1000.00,100.00,17
36f0ae43-71fe-4052-b060-a164462480a0,10116.00,0.00,3
36f0ae43-71fe-4052-b060-a164462480a0,10116.00,0.00,5
36f0ae43-71fe-4052-b060-a164462480a0,10116.00,0.00,6
36f0ae43-71fe-4052-b060-a164462480a0,10116.00,0.00,7
36f0ae43-71fe-4052-b060-a164462480a0,10116.00,0.00,8
36f0ae43-71fe-4052-b060-a164462480a0,10116.00,0.00,9
36f0ae43-71fe-4052-b060-a164462480a0,10116.00,0.00,10
36f0ae43-71fe-4052-b060-a164462480a0,10116.00,0.00,11
36f0ae43-71fe-4052-b060-a164462480a0,10116.00,0.00,12
36f0ae43-71fe-4052-b060-a164462480a0,10116.00,0.00,13
36f0ae43-71fe-4052-b060-a164462480a0,10116.00,0.00,14
36f0ae43-71fe-4052-b060-a164462480a0,10116.00,0.00,15
36f0ae43-71fe-4052-b060-a164462480a0,10116.00,0.00,16
36f0ae43-71fe-4052-b060-a164462480a0,10116.00,0.00,17
36f0ae43-71fe-4052-b060-a164462480a0,10116.00,1000.00,1
36f0ae43-71fe-4052-b060-a164462480a0,10116.00,1000.00,2
36f0ae43-71fe-4052-b060-a164462480a0,10116.00,1000.00,4
4059ba0e-40f8-4f33-9789-a11d13ca6f51,10116.00,0.00,3
4059ba0e-40f8-4f33-9789-a11d13ca6f51,10116.00,0.00,5
4059ba0e-40f8-4f33-9789-a11d13ca6f51,10116.00,0.00,6
4059ba0e-40f8-4f33-9789-a11d13ca6f51,10116.00,0.00,7
4059ba0e-40f8-4f33-9789-a11d13ca6f51,10116.00,0.00,8
4059ba0e-40f8-4f33-9789-a11d13ca6f51,10116.00,0.00,9
4059ba0e-40f8-4f33-9789-a11d13ca6f51,10116.00,0.00,10
4059ba0e-40f8-4f33-9789-a11d13ca6f51,10116.00,0.00,11
4059ba0e-40f8-4f33-9789-a11d13ca6f51,10116.00,0.00,12
4059ba0e-40f8-4f33-9789-a11d13ca6f51,10116.00,0.00,13
4059ba0e-40f8-4f33-9789-a11d13ca6f51,10116.00,0.00,14
4059ba0e-40f8-4f33-9789-a11d13ca6f51,10116.00,0.00,15
4059ba0e-40f8-4f33-9789-a11d13ca6f51,10116.00,0.00,16
4059ba0e-40f8-4f33-9789-a11d13ca6f51,10116.00,0.00,17
4059ba0e-40f8-4f33-9789-a11d13ca6f51,10116.00,1000.00,1
4059ba0e-40f8-4f33-9789-a11d13ca6f51,10116.00,1000.00,2
4059ba0e-40f8-4f33-9789-a11d13ca6f51,10116.00,1000.00,4
7679a4e2-dc0c-44db-87c4-3566469ac050,10117.00,0.00,3
7679a4e2-dc0c-44db-87c4-3566469ac050,10117.00,0.00,5
7679a4e2-dc0c-44db-87c4-3566469ac050,10117.00,0.00,6
7679a4e2-dc0c-44db-87c4-3566469ac050,10117.00,0.00,7
7679a4e2-dc0c-44db-87c4-3566469ac050,10117.00,0.00,8
7679a4e2-dc0c-44db-87c4-3566469ac050,10117.00,0.00,9
7679a4e2-dc0c-44db-87c4-3566469ac050,10117.00,0.00,10
7679a4e2-dc0c-44db-87c4-3566469ac050,10117.00,0.00,11
7679a4e2-dc0c-44db-87c4-3566469ac050,10117.00,0.00,12
7679a4e2-dc0c-44db-87c4-3566469ac050,10117.00,0.00,13
7679a4e2-dc0c-44db-87c4-3566469ac050,10117.00,0.00,14
7679a4e2-dc0c-44db-87c4-3566469ac050,10117.00,0.00,15
7679a4e2-dc0c-44db-87c4-3566469ac050,10117.00,0.00,16
7679a4e2-dc0c-44db-87c4-3566469ac050,10117.00,0.00,17
7679a4e2-dc0c-44db-87c4-3566469ac050,10117.00,1000.00,1
7679a4e2-dc0c-44db-87c4-3566469ac050,10117.00,1000.00,2
7679a4e2-dc0c-44db-87c4-3566469ac050,10117.00,1000.00,4
99d877ef-1083-4c1a-982d-be21f3eb450e,1000.00,0.00,4
99d877ef-1083-4c1a-982d-be21f3eb450e,1000.00,100.00,1
99d877ef-1083-4c1a-982d-be21f3eb450e,1000.00,100.00,2
99d877ef-1083-4c1a-982d-be21f3eb450e,1000.00,100.00,3
99d877ef-1083-4c1a-982d-be21f3eb450e,1000.00,100.00,5
99d877ef-1083-4c1a-982d-be21f3eb450e,1000.00,100.00,6
99d877ef-1083-4c1a-982d-be21f3eb450e,1000.00,100.00,7
99d877ef-1083-4c1a-982d-be21f3eb450e,1000.00,100.00,8
99d877ef-1083-4c1a-982d-be21f3eb450e,1000.00,100.00,9
99d877ef-1083-4c1a-982d-be21f3eb450e,1000.00,100.00,10
99d877ef-1083-4c1a-982d-be21f3eb450e,1000.00,100.00,11
99d877ef-1083-4c1a-982d-be21f3eb450e,1000.00,100.00,12
99d877ef-1083-4c1a-982d-be21f3eb450e,1000.00,100.00,13
99d877ef-1083-4c1a-982d-be21f3eb450e,1000.00,100.00,14
99d877ef-1083-4c1a-982d-be21f3eb450e,1000.00,100.00,15
99d877ef-1083-4c1a-982d-be21f3eb450e,1000.00,100.00,16
99d877ef-1083-4c1a-982d-be21f3eb450e,1000.00,100.00,17
9d851d5c-85d3-4791-921f-22802e69ff04,1000.00,0.00,4
9d851d5c-85d3-4791-921f-22802e69ff04,1000.00,100.00,1
9d851d5c-85d3-4791-921f-22802e69ff04,1000.00,100.00,2
9d851d5c-85d3-4791-921f-22802e69ff04,1000.00,100.00,3
9d851d5c-85d3-4791-921f-22802e69ff04,1000.00,100.00,5
9d851d5c-85d3-4791-921f-22802e69ff04,1000.00,100.00,6
9d851d5c-85d3-4791-921f-22802e69ff04,1000.00,100.00,7
9d851d5c-85d3-4791-921f-22802e69ff04,1000.00,100.00,8
9d851d5c-85d3-4791-921f-22802e69ff04,1000.00,100.00,9
9d851d5c-85d3-4791-921f-22802e69ff04,1000.00,100.00,10
9d851d5c-85d3-4791-921f-22802e69ff04,1000.00,100.00,11
9d851d5c-85d3-4791-921f-22802e69ff04,1000.00,100.00,12
9d851d5c-85d3-4791-921f-22802e69ff04,1000.00,100.00,13
9d851d5c-85d3-4791-921f-22802e69ff04,1000.00,100.00,14
9d851d5c-85d3-4791-921f-22802e69ff04,1000.00,100.00,15
9d851d5c-85d3-4791-921f-22802e69ff04,1000.00,100.00,16
9d851d5c-85d3-4791-921f-22802e69ff04,1000.00,100.00,17
afd209c6-0439-40fb-abd2-2858ca84beb1,10117.00,0.00,3
afd209c6-0439-40fb-abd2-2858ca84beb1,10117.00,0.00,5
afd209c6-0439-40fb-abd2-2858ca84beb1,10117.00,0.00,6
afd209c6-0439-40fb-abd2-2858ca84beb1,10117.00,0.00,7
afd209c6-0439-40fb-abd2-2858ca84beb1,10117.00,0.00,8
afd209c6-0439-40fb-abd2-2858ca84beb1,10117.00,0.00,9
afd209c6-0439-40fb-abd2-2858ca84beb1,10117.00,0.00,10
