6,3ede76e6-9b0d-4eb7-909a-496ceb88229e
1,a8416971-d617-46a8-aa23-edd95b491b81
5,0634560a-68b2-4199-953f-60c5cc28f171
2,91b438ca-c974-41ee-8eea-f90c862bb1e5
7,c2eb812b-2041-4a04-9d5a-821c51fce66a
2,740461da-7e33-4503-a494-051bd607b756
5,32f7f5a7-3e9d-4d88-a711-142850baebfa
8,d042a83c-092a-4bb0-b0f7-b59ec37ffc2c
3,6690a33b-d288-48fd-9f56-bec61200167d
4,ba9e7564-d06f-42f9-89dc-3978e97158f1
2,7d4adabf-232e-49e8-9c5c-6a8738ef3290
2,6db44811-3865-4978-9e0b-03b4a113a628
8,71f08bc1-010a-4b3c-8f3b-9ccb507685a6
8,006d4245-cb95-49c2-8468-4df284069970
8,f7e100d6-081b-42e5-9fb1-a263ade84e0c
5,950a59bc-ecde-4bcf-b252-0bf77ceefcfa
7,55add6c5-39d6-4b22-9a65-8fce5a0e82d2
4,782d1c1f-db02-4d09-ab1a-12ee07ccc854
1,f4ff20fd-5459-471a-8a2e-772a4cd6fcf6
7,3ada7dfd-f078-4557-a096-ed8b40bfc90d
8,6196db9c-450e-4602-8d0a-7116d4859d33
1,2aa66c30-753d-41ea-a5d9-79ce885eb765
2,85616cae-1e9a-4345-a2d9-c5131dce8bb9
3,f69981c6-f6ab-48bc-97d7-a579807f7f43
4,20bddc10-4e2c-4670-aecc-92cd22bcaee5
1,7a035f7e-1ec6-49a3-84d0-ae65305b3e82
7,1d953c9f-7c32-48be-9563-528995f30276
8,f7e100d6-081b-42e5-9fb1-a263ade84e0c
7,3093d8cb-798b-486f-98f4-be1115b253e9
4,f5dc26cb-3cf9-4388-9601-d377a1e9a199
3,89682260-f7a8-4949-8465-603b97fe9f6e
8,8e19fcb5-7b00-4f74-94d7-a39fd3f8c1b4
4,f691810e-9b97-4554-b76b-cd556e68c468
1,b4a08a36-5cb0-4122-8431-4edc619587e2
6,26c17fa7-db8c-4030-a3a0-3f6f6694809a
1,6735edae-cf4f-45ed-a91b-d13222b473e6
1,533d2726-6149-4d49-9ff1-418c50c0d2bb
6,e718f37f-d827-4062-8fff-e46c99b0590b
3,babc96cd-24e2-4a1e-ad8b-761315f0403c
7,727547a5-01f1-4a50-85a7-4930f755ddae
7,7ac86432-6c37-4932-bce7-fd54b57303ff
5,2c4da502-5deb-4386-8c4b-57c35fcf5fa9
1,6aa1e6c1-4fa4-4630-b430-82ed3e3acfa8
5,6ee737bc-2c42-42aa-a39c-ac8de0dcb237
4,587c3825-179e-4147-a3ac-21b05f7d9050
4,6196db9c-450e-4602-8d0a-7116d4859d33
7,5d66c74a-18f9-4cc5-88ee-f590cf7e5abe
3,cbf27ddc-9e44-4e1a-945f-20bb7e479413
5,dbec2fcb-9b2e-4e9f-b593-99191e37a699
7,d6955b01-8447-4bb6-8125-4483cfd68afd
7,916da3bb-02bb-43ce-915c-16ea969dacad
7,9377e7ec-3ec9-439a-baf8-d32d658cbfb4
4,5d9e4953-45ea-47ce-9e58-1798fc0b7faf
4,a188d0e2-78f8-432f-ba9e-0c2ac10e7027
2,b7befb04-6c11-45fe-934a-f0c3898491bc
1,d6a9e99f-1c53-48e4-9ab3-d33d466200b8
3,6815d0d9-97dc-44d8-9923-e2fa6bdb8ddb
6,8a9d4cc9-920f-4ae8-b2cf-1f1fbc150c65
5,4022d2b3-0af2-42da-abb5-0672baea2613
7,2f221ed4-315c-4c3b-9360-83781563e911
4,88fb22ad-005b-4076-9fbd-0c1b6cb0fdab
8,b00ed236-e10a-463a-b1a2-4092dd3c636b
4,2d33212a-2265-46fc-aa2a-01c8130c3453
3,502a2850-f1c8-4304-9a0f-d89ff68a08dc
8,e5024fb3-eca2-4a2f-84a7-ef2afb408507
7,17934130-dfd2-4195-a587-53ffaba8faf9
8,c6b82582-2c82-4f61-b497-84e6b49f9583
4,8ac577df-c1af-4eff-b5bb-2c2081ce1dd6
8,ad1ae901-7a81-4391-bc38-e23432d5e4bd
3,92bf29d7-e918-4943-9d6e-798a5d151c2f
8,8f988883-4342-4033-b251-6aaba0b122de
8,b2987b6e-9729-4d23-a15b-4f249673fadf
8,f65b1757-6726-451a-afa5-833baa75efab
6,d210512e-264a-405c-86bf-d0546459795e
1,8dfa9a65-9c0a-4a21-8ef2-10f9ddeaf412
7,a0e31fe0-7444-4741-9252-6f2147d72f28
6,76982f22-645a-448d-ad14-a0da12fd6970
2,85d9623f-7986-4c71-89ee-c3b21653dd42
3,cd619166-062e-4f1a-a25b-931644ec2f24
4,9e94e035-ff3e-454e-89f3-8af09f498e6b
1,01d11f01-a0ee-4433-b031-f8161bf6e5ee
2,44bac7c5-813d-4360-8523-5860633c661e
7,37273e95-cc4e-4c73-881d-3a3247c117a1
4,705db351-a12b-438b-9d3b-5c6de2fa106c
5,871cef89-664f-472e-810d-e899c2c2dace
8,a1e8e49c-068a-4fe7-9733-7892d2a4f4ee
5,b152e093-648d-4215-b81d-c4445abf0645
5,33944a74-4bf6-409b-b231-e357f1dce87e
4,f1a92b4d-36b8-41b5-b9a8-539445193964
6,648532e7-20b6-40de-845e-0ba5aaf739eb
2,e551700a-5f2f-44da-a901-fe493cf28f2b
4,4cabe6ba-59bb-44f6-8afe-65ae3b1a9401
7,622bbf30-cf32-450c-a03f-e67dd6291051
2,4b04b395-0c1e-45a6-bcdf-7f25c9ef2a1d
7,ee5fdb91-b97d-4646-ad92-70ba6c48c903
1,580755bf-2ae4-4aa2-811e-4432d1d3baea
4,4dd270f6-7026-42eb-804e-18ee69b0b84e
3,89eb0907-8b2d-47d5-be24-3ce704a27556
1,30474586-ec33-48df-9c1e-19f32e6fa3f9
8,893b9be8-a1a3-4c12-840f-a6028eb7e66d
6,f381a0c9-2288-4c74-b308-d5af53538b14
6,cdf1a107-01aa-4690-81d3-26bcf42ba9a4
2,340951c9-246b-405d-9f03-2d37f2d5c3d9
4,9e94e035-ff3e-454e-89f3-8af09f498e6b
4,dd115f47-b46e-4b5c-a77c-4243e3907ff6
6,502a2850-f1c8-4304-9a0f-d89ff68a08dc
6,83ab0166-95b7-4ab6-8e53-494ecae30070
1,f59715cd-5e21-4f33-827d-96cae1a150e1
2,7cc3471f-df73-401b-bd9f-eec02c9096e2
8,f9c79c55-5b25-4c38-ab9a-6a58f73cc995
3,e6d81eab-45ba-45be-95e1-62ef61a81b74
1,d183a66f-7fb1-4b31-9c32-f66919e9c228
7,de2f131c-81c2-430f-a456-b733f1b0069c
5,4c12127d-9677-46bc-99ac-21f923775e7e
6,b54c5981-16d6-482c-a029-0b84d74e3e14
4,1609872a-d74c-4af3-9b56-030d3a789947
1,b35fc27f-a222-4609-86f0-dbe88b1125b2
1,7813ed61-db7b-4d81-ba3f-7f1ff22bfe44
6,36553b7e-139a-439f-ac46-149159155ae5
4,fc0a4aed-b63b-40e7-a5b8-4486051ec0be
2,c38f730a-ef8c-426b-baf4-b52eaaf95d22
3,8cf01eef-7bd3-4d50-8091-4d8d2b2d58a1
2,fe260442-eb97-4d18-a16c-0aff60c4562e
4,6690a33b-d288-48fd-9f56-bec61200167d
2,2c29f03e-a40b-4ea6-91c3-dcaddfc5db92
7,3cfa6e1e-8fde-45a3-91f1-abfbd9d3bc65
4,ac439e93-4391-4ea9-9c12-981230cb661c
3,45cac510-f28b-4f20-9fbd-8135a8928cc3
5,e6d81eab-45ba-45be-95e1-62ef61a81b74
8,28ce5c7f-b28e-4873-a017-43ae6e64d4a4
5,b5a158ac-7ffc-48ff-beee-7f09684cce56
3,7db94db4-0dab-4f40-a822-cc0ffff2c8d7
4,47bd871d-d3b1-404e-b0e7-155da8fcb503
6,c375f2f4-2441-4a80-aef1-781c72b21113
8,4aaaf541-a8c7-4bcf-b831-bfb29e631cf2
8,d418a233-6406-4a11-8b91-c1a9e92f0a73
6,f8c18bf8-7b30-413f-a8e7-3f6612b8589e
